exp,n,k,m,depth,run,role,circuit,gates,acir,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
2,96,8,12,14,1,inner_segment,sub_7,17070,1766,0.253,0.1771,0.352,,,49.09
2,96,8,12,14,1,outer_recursive,recursion,6081476,1514,0.2255,0.1877,76.0408,0.0124,14656,8110.23
2,96,8,12,14,2,inner_segment,sub_0,17070,1766,0.253,0.2251,0.4999,,,49.37
2,96,8,12,14,2,inner_segment,sub_1,17070,1766,0.253,0.2436,0.5161,,,49.06
2,96,8,12,14,2,inner_segment,sub_2,17070,1766,0.253,0.2206,0.4349,,,49.26
2,96,8,12,14,2,inner_segment,sub_3,17070,1766,0.253,0.2236,0.4537,,,49.1
2,96,8,12,14,2,inner_segment,sub_4,17070,1766,0.253,0.2305,0.4522,,,49.06
2,96,8,12,14,2,inner_segment,sub_5,17070,1766,0.253,0.2301,0.4637,,,49.14
2,96,8,12,14,2,inner_segment,sub_6,17070,1766,0.253,0.2298,0.4564,,,49.4
2,96,8,12,14,2,inner_segment,sub_7,17070,1766,0.253,0.2316,0.4597,,,49.29
2,96,8,12,14,2,outer_recursive,recursion,6081476,1514,0.253,0.1894,77.114,0.0131,14656,8076.65
2,256,8,32,16,1,inner_segment,sub_0,47977,5628,0.3704,0.2122,0.6943,,,91.76
2,256,8,32,16,1,inner_segment,sub_1,47977,5628,0.3704,0.2146,0.726,,,92.08
2,256,8,32,16,1,inner_segment,sub_2,47977,5628,0.3704,0.2059,0.7076,,,92.11
2,256,8,32,16,1,inner_segment,sub_3,47977,5628,0.3704,0.2057,0.6955,,,91.78
2,256,8,32,16,1,inner_segment,sub_4,47977,5628,0.3704,0.2064,0.7006,,,91.96
2,256,8,32,16,1,inner_segment,sub_5,47977,5628,0.3704,0.2075,0.6993,,,91.84
2,256,8,32,16,1,inner_segment,sub_6,47977,5628,0.3704,0.2045,0.7025,,,92.07
2,256,8,32,16,1,inner_segment,sub_7,47977,5628,0.3704,0.2091,0.7025,,,92.12
2,256,8,32,16,1,outer_recursive,recursion,6083168,2010,0.2392,0.211,78.3362,0.0122,14656,8094.33
2,256,8,32,16,2,inner_segment,sub_0,47977,5628,0.3704,0.2829,1.0369,,,91.63
2,256,8,32,16,2,inner_segment,sub_1,47977,5628,0.3704,0.2766,0.9819,,,91.88
2,256,8,32,16,2,inner_segment,sub_2,47977,5628,0.3704,0.2783,0.9765,,,91.71
2,256,8,32,16,2,inner_segment,sub_3,47977,5628,0.3704,0.2753,0.9818,,,91.68
2,256,8,32,16,2,inner_segment,sub_4,47977,5628,0.3704,0.2767,0.9879,,,91.72
2,256,8,32,16,2,inner_segment,sub_5,47977,5628,0.3704,0.2748,0.9739,,,91.94
2,256,8,32,16,2,inner_segment,sub_6,47977,5628,0.3704,0.2722,0.9792,,,91.88
2,256,8,32,16,2,inner_segment,sub_7,47977,5628,0.3704,0.2779,0.9764,,,91.91
2,256,8,32,16,2,outer_recursive,recursion,6083168,2010,0.2706,0.2037,78.0743,0.0124,14656,8085.56
2,256,4,64,16,1,inner_segment,sub_0,94409,11420,0.5556,0.2472,1.374,,,163.14
2,256,4,64,16,1,inner_segment,sub_1,94409,11420,0.5556,0.2557,1.2479,,,162.92
2,256,4,64,16,1,inner_segment,sub_2,94409,11420,0.5556,0.2473,1.2628,,,163.07
2,256,4,64,16,1,inner_segment,sub_3,94409,11420,0.5556,0.2477,1.2536,,,163.02
2,256,4,64,16,1,outer_recursive,recursion,3010695,1262,0.2141,0.1785,35.7835,0.0139,14656,4149.75
2,256,4,64,16,2,inner_segment,sub_0,94409,11420,0.5556,0.3276,1.9389,,,162.63
2,256,4,64,16,2,inner_segment,sub_1,94409,11420,0.5556,0.3297,1.8225,,,162.83
2,256,4,64,16,2,inner_segment,sub_2,94409,11420,0.5556,0.3278,1.8683,,,162.82
2,256,4,64,16,2,inner_segment,sub_3,94409,11420,0.5556,0.3268,1.8288,,,163.03
2,256,4,64,16,2,outer_recursive,recursion,3010695,1262,0.288,0.1937,40.59,0.0126,14656,4126.46
2,256,2,128,16,1,inner_segment,sub_0,187273,23004,0.9888,0.3399,2.3601,,,287.8
2,256,2,128,16,1,inner_segment,sub_1,187273,23004,0.9888,0.3309,2.3055,,,287.78
2,256,2,128,16,1,outer_recursive,recursion,1474459,888,0.2113,0.1755,15.1755,0.0115,14656,2058.47
2,256,2,128,16,2,inner_segment,sub_0,187273,23004,0.9888,0.3692,2.5629,,,287.71
2,256,2,128,16,2,inner_segment,sub_1,187273,23004,0.9888,0.3545,2.9706,,,287.48
2,256,2,128,16,2,outer_recursive,recursion,1474459,888,0.2458,0.1897,21.1142,0.0158,14656,2041.96
2,512,2,256,18,1,inner_segment,sub_0,416733,51782,2.1184,0.4992,4.5866,,,597.8
2,512,2,256,18,1,inner_segment,sub_1,416733,51782,2.1184,0.502,4.684,,,598.14
2,512,2,256,18,1,outer_recursive,recursion,1475314,1444,0.2205,0.1774,16.1033,0.0147,14656,2045.71
2,512,2,256,18,2,inner_segment,sub_0,416733,51782,2.1184,0.5684,6.5776,,,597.93
2,512,2,256,18,2,inner_segment,sub_1,416733,51782,2.1184,0.6088,6.9117,,,597.84
2,512,2,256,18,2,outer_recursive,recursion,1475314,1444,0.2566,0.1888,20.8943,0.0156,14656,2073.97
2,512,4,128,18,1,inner_segment,sub_0,209053,25798,1.0638,0.3249,2.415,,,308.71
2,512,4,128,18,1,inner_segment,sub_1,209053,25798,1.0638,0.3288,2.4525,,,308.52
2,512,4,128,18,1,inner_segment,sub_2,209053,25798,1.0638,0.3306,2.4781,,,308.73
2,512,4,128,18,1,inner_segment,sub_3,209053,25798,1.0638,0.3348,2.4742,,,308.46
2,512,4,128,18,1,outer_recursive,recursion,3011893,1862,0.2304,0.1825,37.4357,0.014,14656,4127.91
2,512,4,128,18,2,inner_segment,sub_0,209053,25798,1.0638,0.3956,3.6604,,,308.64
2,512,4,128,18,2,inner_segment,sub_1,209053,25798,1.0638,0.4187,3.6095,,,308.4
2,512,4,128,18,2,inner_segment,sub_2,209053,25798,1.0638,0.4165,3.5864,,,308.35
2,512,4,128,18,2,inner_segment,sub_3,209053,25798,1.0638,0.4207,3.5557,,,308.44
2,512,4,128,18,2,outer_recursive,recursion,3011893,1862,0.2609,0.1926,39.6152,0.0125,14656,4205.43
2,512,8,64,18,1,inner_segment,sub_0,105213,12806,0.6013,0.2473,1.3621,,,169.71
2,512,8,64,18,1,inner_segment,sub_1,105213,12806,0.6013,0.2494,1.31,,,169.89
2,512,8,64,18,1,inner_segment,sub_2,105213,12806,0.6013,0.2492,1.3135,,,170.14
2,512,8,64,18,1,inner_segment,sub_3,105213,12806,0.6013,0.2463,1.3148,,,169.56
2,512,8,64,18,1,inner_segment,sub_4,105213,12806,0.6013,0.2525,1.3931,,,170.02
2,512,8,64,18,1,inner_segment,sub_5,105213,12806,0.6013,0.2506,1.336,,,170.29
2,512,8,64,18,1,inner_segment,sub_6,105213,12806,0.6013,0.2509,1.3451,,,169.75
2,512,8,64,18,1,inner_segment,sub_7,105213,12806,0.6013,0.2558,1.3669,,,169.98
2,512,8,64,18,1,outer_recursive,recursion,6085052,2698,0.2512,0.1991,77.7969,0.0121,14656,8171.88
2,512,8,64,18,2,inner_segment,sub_0,105213,12806,0.6013,0.2991,2.0114,,,169.79
2,512,8,64,18,2,inner_segment,sub_1,105213,12806,0.6013,0.3259,1.9266,,,169.88
2,512,8,64,18,2,inner_segment,sub_2,105213,12806,0.6013,0.327,1.9533,,,169.92
2,512,8,64,18,2,inner_segment,sub_3,105213,12806,0.6013,0.323,1.9084,,,169.82
2,512,8,64,18,2,inner_segment,sub_4,105213,12806,0.6013,0.3244,1.9129,,,170.17
2,512,8,64,18,2,inner_segment,sub_5,105213,12806,0.6013,0.3316,1.9212,,,169.69
2,512,8,64,18,2,inner_segment,sub_6,105213,12806,0.6013,0.3248,1.9094,,,169.87
2,512,8,64,18,2,inner_segment,sub_7,105213,12806,0.6013,0.3323,1.9301,,,169.95
2,512,8,64,18,2,outer_recursive,recursion,6085052,2698,0.2616,0.2103,77.4447,0.0123,14656,8256.18
2,768,8,96,20,1,inner_segment,sub_0,173426,21392,0.9016,0.2911,2.2263,,,281.38
2,768,8,96,20,1,inner_segment,sub_1,173426,21392,0.9016,0.2911,2.2361,,,281.41
2,768,8,96,20,1,inner_segment,sub_2,173426,21392,0.9016,0.2953,2.2685,,,281.27
2,768,8,96,20,1,inner_segment,sub_3,173426,21392,0.9016,0.301,2.2719,,,281.52
2,768,8,96,20,1,inner_segment,sub_4,173426,21392,0.9016,0.2997,2.3346,,,281.26
2,768,8,96,20,1,inner_segment,sub_5,173426,21392,0.9016,0.3095,2.3537,,,281.7
2,768,8,96,20,1,inner_segment,sub_6,173426,21392,0.9016,0.3097,2.395,,,280.92
2,768,8,96,20,1,inner_segment,sub_7,173426,21392,0.9016,0.3106,2.3773,,,281.44
2,768,8,96,20,1,outer_recursive,recursion,6086936,3386,0.2729,0.2023,76.567,0.0126,14656,8119.39
2,768,8,96,20,2,inner_segment,sub_0,173426,21392,0.9016,0.3449,3.4122,,,281.01
2,768,8,96,20,2,inner_segment,sub_1,173426,21392,0.9016,0.3764,3.3126,,,281.15
2,768,8,96,20,2,inner_segment,sub_2,173426,21392,0.9016,0.3725,3.2623,,,280.86
2,768,8,96,20,2,inner_segment,sub_3,173426,21392,0.9016,0.3739,3.2731,,,281.48
2,768,8,96,20,2,inner_segment,sub_4,173426,21392,0.9016,0.3808,3.2787,,,281.48
2,768,8,96,20,2,inner_segment,sub_5,173426,21392,0.9016,0.3762,3.2955,,,281.45
2,768,8,96,20,2,inner_segment,sub_6,173426,21392,0.9016,0.3784,3.2481,,,281.42
2,768,8,96,20,2,inner_segment,sub_7,173426,21392,0.9016,0.3782,3.268,,,281.3
2,768,8,96,20,2,outer_recursive,recursion,6086936,3386,0.2609,0.2125,77.3847,0.0122,14656,8209.87
2,768,4,192,20,1,inner_segment,sub_0,345650,42992,1.7614,0.4133,4.1615,,,517.75
2,768,4,192,20,1,inner_segment,sub_1,345650,42992,1.7614,0.4198,4.215,,,518.34
2,768,4,192,20,1,inner_segment,sub_2,345650,42992,1.7614,0.4305,4.3295,,,517.9
2,768,4,192,20,1,inner_segment,sub_3,345650,42992,1.7614,0.4365,4.4363,,,517.99
2,768,4,192,20,1,outer_recursive,recursion,3013091,2462,0.2439,0.1896,40.7242,0.0139,14656,4191.23
2,768,4,192,20,2,inner_segment,sub_0,345650,42992,1.7614,0.495,6.2175,,,517.73
2,768,4,192,20,2,inner_segment,sub_1,345650,42992,1.7614,0.5119,6.1127,,,517.91
2,768,4,192,20,2,inner_segment,sub_2,345650,42992,1.7614,0.5146,6.125,,,517.76
2,768,4,192,20,2,inner_segment,sub_3,345650,42992,1.7614,0.5084,6.1202,,,517.57
2,768,4,192,20,2,outer_recursive,recursion,3013091,2462,0.2403,0.1865,40.3453,0.0129,14656,4130.95
2,768,2,384,20,1,inner_segment,sub_0,690098,86192,3.7504,0.7445,8.0343,,,1054.32
2,768,2,384,20,1,inner_segment,sub_1,690098,86192,3.7504,0.777,8.3141,,,1054.0
2,768,2,384,20,1,outer_recursive,recursion,1476169,2000,0.2299,0.183,20.4636,0.0159,14656,2039.05
2,768,2,384,20,2,inner_segment,sub_0,690098,86192,3.7504,0.8691,11.6051,,,1053.82
2,768,2,384,20,2,inner_segment,sub_1,690098,86192,3.7504,0.8484,11.5418,,,1054.01
2,768,2,384,20,2,outer_recursive,recursion,1476169,2000,0.2487,0.1898,20.8983,0.0156,14656,2124.37
2,1000,2,500,20,1,inner_segment,sub_0,898202,112292,4.8167,0.9589,9.1792,,,1251.66
2,1000,2,500,20,1,inner_segment,sub_1,898202,112292,4.8167,1.0112,9.5054,,,1251.85
2,1000,2,500,20,1,outer_recursive,recursion,1476633,2464,0.2301,0.1858,20.5881,0.016,14656,2060.04
2,1000,2,500,20,2,inner_segment,sub_0,898202,112292,4.8167,1.1167,13.2179,,,1251.82
2,1000,2,500,20,2,inner_segment,sub_1,898202,112292,4.8167,1.0732,13.1482,,,1251.93
2,1000,2,500,20,2,outer_recursive,recursion,1476633,2464,0.2444,0.1907,20.5098,0.017,14656,2061.5
2,1000,4,250,20,1,inner_segment,sub_0,449702,56042,2.3907,0.5018,4.7716,,,627.39
2,1000,4,250,20,1,inner_segment,sub_1,449702,56042,2.3907,0.5144,4.9063,,,627.13
2,1000,4,250,20,1,inner_segment,sub_2,449702,56042,2.3907,0.5173,5.0432,,,627.14
2,1000,4,250,20,1,inner_segment,sub_3,449702,56042,2.3907,0.5213,5.1063,,,626.95
2,1000,4,250,20,1,outer_recursive,recursion,3013555,2926,0.2494,0.1939,41.1836,0.0138,14656,4168.88
2,1000,4,250,20,2,inner_segment,sub_0,449702,56042,2.3907,0.6001,7.0745,,,627.09
2,1000,4,250,20,2,inner_segment,sub_1,449702,56042,2.3907,0.5961,6.9849,,,627.06
2,1000,4,250,20,2,inner_segment,sub_2,449702,56042,2.3907,0.605,6.7655,,,627.07
2,1000,4,250,20,2,inner_segment,sub_3,449702,56042,2.3907,0.5583,6.8043,,,627.27
2,1000,4,250,20,2,outer_recursive,recursion,3013555,2926,0.2571,0.1982,40.5236,0.0133,14656,4154.77
2,1000,8,125,20,1,inner_segment,sub_0,225451,27917,1.1596,0.3293,2.5402,,,338.23
2,1000,8,125,20,1,inner_segment,sub_1,225451,27917,1.1596,0.3354,2.5536,,,338.2
2,1000,8,125,20,1,inner_segment,sub_2,225451,27917,1.1596,0.3431,2.6012,,,338.35
2,1000,8,125,20,1,inner_segment,sub_3,225451,27917,1.1596,0.3432,2.6104,,,338.25
2,1000,8,125,20,1,inner_segment,sub_4,225451,27917,1.1596,0.3434,2.6834,,,338.22
2,1000,8,125,20,1,inner_segment,sub_5,225451,27917,1.1596,0.3455,2.6945,,,338.22
2,1000,8,125,20,1,inner_segment,sub_6,225451,27917,1.1596,0.3519,2.7148,,,338.09
2,1000,8,125,20,1,inner_segment,sub_7,225451,27917,1.1596,0.3544,2.7239,,,338.2
2,1000,8,125,20,1,outer_recursive,recursion,6087400,3850,0.2754,0.2084,77.6566,0.0123,14656,8182.91
2,1000,8,125,20,2,inner_segment,sub_0,225451,27917,1.1596,0.3986,3.8081,,,337.86
2,1000,8,125,20,2,inner_segment,sub_1,225451,27917,1.1596,0.4236,3.7365,,,338.11
2,1000,8,125,20,2,inner_segment,sub_2,225451,27917,1.1596,0.4221,3.7243,,,338.0
2,1000,8,125,20,2,inner_segment,sub_3,225451,27917,1.1596,0.4201,3.7028,,,338.08
2,1000,8,125,20,2,inner_segment,sub_4,225451,27917,1.1596,0.4283,3.7091,,,338.17
2,1000,8,125,20,2,inner_segment,sub_5,225451,27917,1.1596,0.428,3.7235,,,338.27
2,1000,8,125,20,2,inner_segment,sub_6,225451,27917,1.1596,0.4214,3.7281,,,337.89
2,1000,8,125,20,2,inner_segment,sub_7,225451,27917,1.1596,0.428,3.7397,,,338.08
2,1000,8,125,20,2,outer_recursive,recursion,6087400,3850,0.2624,0.2166,77.468,0.012,14656,8120.95
